Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName,Season
0 days 00:42:40.839000,GAS,10,,7.0,2.0,,,0 days 00:00:39.163000,0 days 00:01:07.484000,0 days 00:00:56.941000,0 days 00:40:36.466000,0 days 00:41:43.965000,0 days 00:42:40.964000,225.0,133.0,207.0,214.0,False,INTERMEDIATE,3.0,True,Alpine,0 days 00:39:57.246000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:44:40.350000,GAS,10,0 days 00:01:59.511000,8.0,2.0,,,0 days 00:00:33.218000,0 days 00:00:54.573000,0 days 00:00:31.720000,0 days 00:43:14.057000,0 days 00:44:08.630000,0 days 00:44:40.350000,317.0,178.0,205.0,302.0,True,INTERMEDIATE,4.0,True,Alpine,0 days 00:42:40.839000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:47:03.735000,GAS,10,0 days 00:02:23.385000,9.0,2.0,,0 days 00:46:59.928000,0 days 00:00:38.261000,0 days 00:01:03.341000,0 days 00:00:41.783000,0 days 00:45:18.611000,0 days 00:46:21.952000,0 days 00:47:03.735000,263.0,154.0,,216.0,False,INTERMEDIATE,5.0,True,Alpine,0 days 00:44:40.350000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:53:49.971000,GAS,10,,10.0,3.0,0 days 00:51:15.908000,,,0 days 00:01:01.402000,0 days 00:00:55.685000,,0 days 00:52:54.344000,0 days 00:53:49.984000,294.0,97.0,213.0,244.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 00:47:03.735000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:55:46.575000,GAS,10,0 days 00:01:56.604000,11.0,3.0,,,0 days 00:00:32.765000,0 days 00:00:52.190000,0 days 00:00:31.649000,0 days 00:54:22.736000,0 days 00:55:14.926000,0 days 00:55:46.575000,316.0,190.0,206.0,307.0,True,INTERMEDIATE,2.0,True,Alpine,0 days 00:53:49.971000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:58:17.373000,GAS,10,,12.0,3.0,,0 days 00:58:13.542000,0 days 00:00:40.720000,0 days 00:01:08.683000,0 days 00:00:41.362000,0 days 00:56:27.371000,0 days 00:57:36.011000,0 days 00:58:17.510000,248.0,160.0,,201.0,False,INTERMEDIATE,3.0,True,Alpine,0 days 00:55:46.575000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 01:00:58.692000,GAS,10,,13.0,4.0,0 days 00:58:45.838000,,0 days 00:01:01.397000,0 days 00:01:03.261000,0 days 00:00:36.681000,0 days 00:59:18.822000,0 days 01:00:22.508000,0 days 01:00:58.867000,283.0,165.0,213.0,229.0,False,SOFT,1.0,True,Alpine,0 days 00:58:17.373000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 01:03:03.641000,GAS,10,0 days 00:02:04.949000,14.0,4.0,,,0 days 00:00:34.087000,0 days 00:00:56.803000,0 days 00:00:34.059000,0 days 01:01:32.779000,0 days 01:02:29.582000,0 days 01:03:03.641000,305.0,178.0,216.0,276.0,False,SOFT,2.0,True,Alpine,0 days 01:00:58.692000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 01:04:59.362000,GAS,10,0 days 00:01:55.721000,15.0,4.0,,,0 days 00:00:33.313000,0 days 00:00:52.106000,0 days 00:00:30.302000,0 days 01:03:36.954000,0 days 01:04:29.060000,0 days 01:04:59.362000,308.0,199.0,219.0,294.0,True,SOFT,3.0,True,Alpine,0 days 01:03:03.641000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 01:06:53.033000,GAS,10,0 days 00:01:53.671000,16.0,4.0,,,0 days 00:00:32.293000,0 days 00:00:51.282000,0 days 00:00:30.096000,0 days 01:05:31.655000,0 days 01:06:22.937000,0 days 01:06:53.033000,314.0,198.0,219.0,309.0,True,SOFT,4.0,True,Alpine,0 days 01:04:59.362000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 01:09:18.879000,GAS,10,0 days 00:02:25.846000,17.0,4.0,,0 days 01:09:13.952000,0 days 00:00:38.582000,0 days 00:01:03.786000,0 days 00:00:43.478000,0 days 01:07:31.615000,0 days 01:08:35.401000,0 days 01:09:18.879000,230.0,167.0,,260.0,False,SOFT,5.0,True,Alpine,0 days 01:06:53.033000,,12,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:28:32.687000,MAG,20,,1.0,1.0,0 days 00:26:06.029000,,,0 days 00:01:05.311000,0 days 00:00:50.398000,,0 days 00:27:42.308000,0 days 00:28:32.698000,254.0,82.0,205.0,251.0,False,INTERMEDIATE,2.0,False,Haas F1 Team,0 days 00:26:06.029000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:30:36.612000,MAG,20,0 days 00:02:03.925000,2.0,1.0,,,0 days 00:00:34.309000,0 days 00:00:57.343000,0 days 00:00:32.273000,0 days 00:29:06.996000,0 days 00:30:04.339000,0 days 00:30:36.612000,304.0,169.0,208.0,276.0,True,INTERMEDIATE,3.0,False,Haas F1 Team,0 days 00:28:32.687000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:32:39.350000,MAG,20,0 days 00:02:02.738000,3.0,1.0,,,0 days 00:00:33.695000,0 days 00:00:57.115000,0 days 00:00:31.928000,0 days 00:31:10.307000,0 days 00:32:07.422000,0 days 00:32:39.350000,306.0,165.0,207.0,290.0,True,INTERMEDIATE,4.0,False,Haas F1 Team,0 days 00:30:36.612000,,12,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:34:44.297000,MAG,20,0 days 00:02:04.947000,4.0,1.0,,,0 days 00:00:33.747000,0 days 00:00:57.915000,0 days 00:00:33.285000,0 days 00:33:13.097000,0 days 00:34:11.012000,0 days 00:34:44.297000,307.0,158.0,205.0,292.0,False,INTERMEDIATE,5.0,False,Haas F1 Team,0 days 00:32:39.350000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:36:59.835000,MAG,20,0 days 00:02:15.538000,5.0,1.0,,0 days 00:36:55.986000,0 days 00:00:34.530000,0 days 00:01:00.312000,0 days 00:00:40.696000,0 days 00:35:18.827000,0 days 00:36:19.139000,0 days 00:36:59.835000,290.0,156.0,,287.0,False,INTERMEDIATE,6.0,False,Haas F1 Team,0 days 00:34:44.297000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:40:28.179000,MAG,20,,6.0,2.0,0 days 00:38:09.891000,,,0 days 00:01:03.004000,0 days 00:00:44.152000,,0 days 00:39:44.077000,0 days 00:40:28.341000,237.0,165.0,208.0,241.0,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 00:36:59.835000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:42:28.199000,MAG,20,0 days 00:02:00.020000,7.0,2.0,,,0 days 00:00:33.301000,0 days 00:00:55.238000,0 days 00:00:31.481000,0 days 00:41:01.480000,0 days 00:41:56.718000,0 days 00:42:28.199000,304.0,175.0,211.0,299.0,True,INTERMEDIATE,2.0,True,Haas F1 Team,0 days 00:40:28.179000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:44:28.485000,MAG,20,0 days 00:02:00.286000,8.0,2.0,,,0 days 00:00:33.168000,0 days 00:00:55.444000,0 days 00:00:31.674000,0 days 00:43:01.367000,0 days 00:43:56.811000,0 days 00:44:28.485000,312.0,162.0,208.0,305.0,False,INTERMEDIATE,3.0,True,Haas F1 Team,0 days 00:42:28.199000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:46:54.250000,MAG,20,0 days 00:02:25.765000,9.0,2.0,,0 days 00:46:50.397000,0 days 00:00:42.453000,0 days 00:01:01.788000,0 days 00:00:41.524000,0 days 00:45:10.938000,0 days 00:46:12.726000,0 days 00:46:54.250000,217.0,173.0,,185.0,False,INTERMEDIATE,4.0,True,Haas F1 Team,0 days 00:44:28.485000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:52:32.751000,MAG,20,,10.0,3.0,0 days 00:50:12.097000,,,0 days 00:01:03.855000,0 days 00:00:42.738000,,0 days 00:51:50.095000,0 days 00:52:32.751000,266.0,141.0,215.0,239.0,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 00:46:54.250000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:54:30.164000,MAG,20,0 days 00:01:57.413000,11.0,3.0,,,0 days 00:00:32.851000,0 days 00:00:53.004000,0 days 00:00:31.558000,0 days 00:53:05.602000,0 days 00:53:58.606000,0 days 00:54:30.164000,316.0,187.0,208.0,305.0,True,INTERMEDIATE,2.0,True,Haas F1 Team,0 days 00:52:32.751000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:56:51.664000,MAG,20,0 days 00:02:21.500000,12.0,3.0,,,0 days 00:00:39.154000,0 days 00:01:06.174000,0 days 00:00:36.172000,0 days 00:55:09.318000,0 days 00:56:15.492000,0 days 00:56:51.664000,211.0,152.0,213.0,216.0,False,INTERMEDIATE,3.0,True,Haas F1 Team,0 days 00:54:30.164000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:58:59.106000,MAG,20,0 days 00:02:07.442000,13.0,3.0,,0 days 00:58:55.338000,0 days 00:00:33.052000,0 days 00:00:56.237000,0 days 00:00:38.153000,0 days 00:57:24.716000,0 days 00:58:20.953000,0 days 00:58:59.106000,313.0,177.0,,300.0,False,INTERMEDIATE,4.0,True,Haas F1 Team,0 days 00:56:51.664000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 01:02:50.734000,MAG,20,,14.0,4.0,0 days 01:00:26.586000,,,0 days 00:01:08.264000,0 days 00:00:39.934000,,0 days 01:02:10.865000,0 days 01:02:50.943000,243.0,190.0,213.0,217.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:58:59.106000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 01:04:57.294000,MAG,20,0 days 00:02:06.560000,15.0,4.0,,,0 days 00:00:33.616000,0 days 00:00:57.851000,0 days 00:00:35.093000,0 days 01:03:24.350000,0 days 01:04:22.201000,0 days 01:04:57.294000,303.0,190.0,215.0,281.0,False,SOFT,2.0,True,Haas F1 Team,0 days 01:02:50.734000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 01:06:51.454000,MAG,20,0 days 00:01:54.160000,16.0,4.0,,,0 days 00:00:32.514000,0 days 00:00:51.443000,0 days 00:00:30.203000,0 days 01:05:29.808000,0 days 01:06:21.251000,0 days 01:06:51.454000,315.0,195.0,221.0,291.0,True,SOFT,3.0,True,Haas F1 Team,0 days 01:04:57.294000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 01:10:05.067000,MAG,20,0 days 00:03:13.613000,17.0,4.0,,0 days 01:09:09.483000,0 days 00:00:37.691000,0 days 00:01:02.187000,0 days 00:01:33.735000,0 days 01:07:29.145000,0 days 01:08:31.332000,0 days 01:10:05.067000,243.0,161.0,,230.0,False,SOFT,4.0,True,Haas F1 Team,0 days 01:06:51.454000,,12,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:27:28.418000,BOT,77,,1.0,1.0,0 days 00:25:13.951000,,,0 days 00:01:02.522000,0 days 00:00:35.561000,,0 days 00:26:52.981000,0 days 00:27:28.418000,264.0,165.0,208.0,215.0,False,INTERMEDIATE,1.0,True,Alfa Romeo,0 days 00:25:13.951000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:29:32.457000,BOT,77,0 days 00:02:04.039000,2.0,1.0,,,0 days 00:00:34.707000,0 days 00:00:56.692000,0 days 00:00:32.640000,0 days 00:28:03.125000,0 days 00:28:59.817000,0 days 00:29:32.457000,304.0,171.0,208.0,266.0,True,INTERMEDIATE,2.0,True,Alfa Romeo,0 days 00:27:28.418000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:31:35.964000,BOT,77,0 days 00:02:03.507000,3.0,1.0,,,0 days 00:00:34.220000,0 days 00:00:56.684000,0 days 00:00:32.603000,0 days 00:30:06.677000,0 days 00:31:03.361000,0 days 00:31:35.964000,273.0,172.0,207.0,279.0,True,INTERMEDIATE,3.0,True,Alfa Romeo,0 days 00:29:32.457000,,12,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:34:03.671000,BOT,77,0 days 00:02:27.707000,4.0,1.0,,0 days 00:33:59.848000,0 days 00:00:40.513000,0 days 00:01:07.140000,0 days 00:00:40.054000,0 days 00:32:16.477000,0 days 00:33:23.617000,0 days 00:34:03.671000,281.0,150.0,,236.0,False,INTERMEDIATE,4.0,True,Alfa Romeo,0 days 00:31:35.964000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:36:40.562000,BOT,77,,5.0,2.0,0 days 00:34:24.442000,,0 days 00:00:50.807000,0 days 00:01:03.866000,0 days 00:00:42.189000,0 days 00:34:54.535000,0 days 00:35:58.393000,0 days 00:36:40.720000,283.0,155.0,209.0,252.0,False,INTERMEDIATE,1.0,True,Alfa Romeo,0 days 00:34:03.671000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:38:41.562000,BOT,77,0 days 00:02:01,6.0,2.0,,,0 days 00:00:34.381000,0 days 00:00:54.705000,0 days 00:00:31.914000,0 days 00:37:14.943000,0 days 00:38:09.648000,0 days 00:38:41.562000,308.0,178.0,208.0,283.0,True,INTERMEDIATE,2.0,True,Alfa Romeo,0 days 00:36:40.562000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:41:36.479000,BOT,77,,7.0,2.0,,,0 days 00:00:46.082000,0 days 00:01:17.626000,0 days 00:00:51.200000,0 days 00:39:27.702000,0 days 00:40:45.294000,0 days 00:41:36.637000,228.0,118.0,213.0,179.0,False,INTERMEDIATE,3.0,True,Alfa Romeo,0 days 00:38:41.562000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:43:35.963000,BOT,77,0 days 00:01:59.484000,8.0,2.0,,,0 days 00:00:33.537000,0 days 00:00:54.142000,0 days 00:00:31.805000,0 days 00:42:10.016000,0 days 00:43:04.158000,0 days 00:43:35.963000,310.0,177.0,205.0,290.0,True,INTERMEDIATE,4.0,True,Alfa Romeo,0 days 00:41:36.479000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:46:04.584000,BOT,77,0 days 00:02:28.621000,9.0,2.0,,0 days 00:46:00.664000,0 days 00:00:41.041000,0 days 00:01:07.364000,0 days 00:00:40.216000,0 days 00:44:17.004000,0 days 00:45:24.368000,0 days 00:46:04.584000,240.0,169.0,,200.0,False,INTERMEDIATE,5.0,True,Alfa Romeo,0 days 00:43:35.963000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:52:23.860000,BOT,77,,10.0,3.0,0 days 00:50:10.237000,,,0 days 00:01:03.261000,0 days 00:00:38.043000,,0 days 00:51:45.876000,0 days 00:52:23.860000,274.0,167.0,214.0,232.0,False,INTERMEDIATE,1.0,True,Alfa Romeo,0 days 00:46:04.584000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:54:21.517000,BOT,77,0 days 00:01:57.657000,11.0,3.0,,,0 days 00:00:33.073000,0 days 00:00:52.874000,0 days 00:00:31.710000,0 days 00:52:56.933000,0 days 00:53:49.807000,0 days 00:54:21.517000,312.0,190.0,211.0,294.0,True,INTERMEDIATE,2.0,True,Alfa Romeo,0 days 00:52:23.860000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:56:38.477000,BOT,77,0 days 00:02:16.960000,12.0,3.0,,0 days 00:56:34.684000,0 days 00:00:38.180000,0 days 00:00:59.229000,0 days 00:00:39.551000,0 days 00:54:59.697000,0 days 00:55:58.926000,0 days 00:56:38.477000,275.0,171.0,,215.0,False,INTERMEDIATE,3.0,True,Alfa Romeo,0 days 00:54:21.517000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:59:15.193000,BOT,77,,13.0,4.0,0 days 00:57:00.152000,,0 days 00:00:55.166000,0 days 00:01:07.029000,0 days 00:00:34.518000,0 days 00:57:33.730000,0 days 00:58:40.728000,0 days 00:59:15.384000,266.0,166.0,212.0,217.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:56:38.477000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 01:01:23.700000,BOT,77,0 days 00:02:08.507000,14.0,4.0,,,0 days 00:00:34.629000,0 days 00:00:59.533000,0 days 00:00:34.345000,0 days 00:59:49.822000,0 days 01:00:49.355000,0 days 01:01:23.700000,287.0,169.0,216.0,249.0,False,SOFT,2.0,True,Alfa Romeo,0 days 00:59:15.193000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 01:03:26.059000,BOT,77,0 days 00:02:02.359000,15.0,4.0,,,0 days 00:00:33.299000,0 days 00:00:55.485000,0 days 00:00:33.575000,0 days 01:01:56.999000,0 days 01:02:52.484000,0 days 01:03:26.059000,307.0,179.0,219.0,280.0,False,SOFT,3.0,True,Alfa Romeo,0 days 01:01:23.700000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 01:05:20.753000,BOT,77,0 days 00:01:54.694000,16.0,4.0,,,0 days 00:00:32.822000,0 days 00:00:51.437000,0 days 00:00:30.435000,0 days 01:03:58.881000,0 days 01:04:50.318000,0 days 01:05:20.753000,313.0,199.0,216.0,287.0,True,SOFT,4.0,True,Alfa Romeo,0 days 01:03:26.059000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 01:07:45.639000,BOT,77,0 days 00:02:24.886000,17.0,4.0,,0 days 01:07:41.828000,0 days 00:00:39.567000,0 days 00:01:05.254000,0 days 00:00:40.065000,0 days 01:06:00.320000,0 days 01:07:05.574000,0 days 01:07:45.639000,286.0,136.0,,204.0,False,SOFT,5.0,True,Alfa Romeo,0 days 01:05:20.753000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:29:06.745000,OCO,31,,1.0,1.0,0 days 00:26:22.044000,,,0 days 00:01:07.746000,0 days 00:00:58.073000,,0 days 00:28:08.745000,0 days 00:29:06.775000,206.0,86.0,203.0,220.0,False,INTERMEDIATE,3.0,False,Alpine,0 days 00:26:22.044000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:31:10.346000,OCO,31,0 days 00:02:03.601000,2.0,1.0,,,0 days 00:00:34.535000,0 days 00:00:56.670000,0 days 00:00:32.396000,0 days 00:29:41.280000,0 days 00:30:37.950000,0 days 00:31:10.346000,305.0,167.0,210.0,274.0,True,INTERMEDIATE,4.0,False,Alpine,0 days 00:29:06.745000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:33:12.834000,OCO,31,0 days 00:02:02.488000,3.0,1.0,,,0 days 00:00:33.697000,0 days 00:00:56.396000,0 days 00:00:32.395000,0 days 00:31:44.043000,0 days 00:32:40.439000,0 days 00:33:12.834000,303.0,172.0,203.0,290.0,True,INTERMEDIATE,5.0,False,Alpine,0 days 00:31:10.346000,,12,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:35:34.096000,OCO,31,0 days 00:02:21.262000,4.0,1.0,,0 days 00:35:30.300000,0 days 00:00:35.642000,0 days 00:00:59.345000,0 days 00:00:46.275000,0 days 00:33:48.476000,0 days 00:34:47.821000,0 days 00:35:34.096000,286.0,169.0,,273.0,False,INTERMEDIATE,6.0,False,Alpine,0 days 00:33:12.834000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:38:13.630000,OCO,31,,5.0,2.0,0 days 00:35:57.112000,,0 days 00:00:56.647000,0 days 00:01:02.467000,0 days 00:00:40.415000,0 days 00:36:30.814000,0 days 00:37:33.251000,0 days 00:38:13.828000,124.0,166.0,211.0,221.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 00:35:34.096000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:40:13.264000,OCO,31,0 days 00:01:59.634000,6.0,2.0,,,0 days 00:00:33.062000,0 days 00:00:54.711000,0 days 00:00:31.861000,0 days 00:38:46.692000,0 days 00:39:41.403000,0 days 00:40:13.264000,315.0,174.0,210.0,304.0,True,INTERMEDIATE,2.0,True,Alpine,0 days 00:38:13.630000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:42:50.839000,OCO,31,,7.0,2.0,,,0 days 00:00:41.061000,0 days 00:01:05.348000,0 days 00:00:51.161000,0 days 00:40:54.388000,0 days 00:41:59.699000,0 days 00:42:50.964000,225.0,161.0,207.0,253.0,False,INTERMEDIATE,3.0,True,Alpine,0 days 00:40:13.264000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:44:58.930000,OCO,31,0 days 00:02:08.091000,8.0,2.0,,0 days 00:44:55.118000,0 days 00:00:33.043000,0 days 00:00:54.732000,0 days 00:00:40.316000,0 days 00:43:23.882000,0 days 00:44:18.614000,0 days 00:44:58.930000,317.0,165.0,,306.0,False,INTERMEDIATE,4.0,True,Alpine,0 days 00:42:50.839000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:53:05.188000,OCO,31,,9.0,3.0,0 days 00:50:28.768000,,,0 days 00:01:13.954000,0 days 00:00:47.557000,,0 days 00:52:17.735000,0 days 00:53:05.203000,269.0,108.0,212.0,229.0,False,INTERMEDIATE,1.0,True,Alpine,0 days 00:44:58.930000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:55:01.560000,OCO,31,0 days 00:01:56.372000,10.0,3.0,,,0 days 00:00:32.641000,0 days 00:00:52.230000,0 days 00:00:31.501000,0 days 00:53:37.829000,0 days 00:54:30.059000,0 days 00:55:01.560000,316.0,192.0,209.0,308.0,True,INTERMEDIATE,2.0,True,Alpine,0 days 00:53:05.188000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:57:34.822000,OCO,31,,11.0,3.0,,0 days 00:57:31.011000,0 days 00:00:42.987000,0 days 00:01:06.575000,0 days 00:00:43.646000,0 days 00:55:44.638000,0 days 00:56:51.184000,0 days 00:57:34.948000,264.0,147.0,,205.0,False,INTERMEDIATE,3.0,True,Alpine,0 days 00:55:01.560000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 01:00:04.088000,OCO,31,0 days 00:02:29.266000,12.0,4.0,0 days 00:57:56.151000,,0 days 00:00:55.027000,0 days 00:01:00.682000,0 days 00:00:33.557000,0 days 00:58:29.849000,0 days 00:59:30.531000,0 days 01:00:04.088000,266.0,186.0,213.0,228.0,False,SOFT,1.0,True,Alpine,0 days 00:57:34.822000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 01:02:34.443000,OCO,31,0 days 00:02:30.355000,13.0,4.0,,0 days 01:02:30.599000,0 days 00:00:33.497000,0 days 00:01:12.437000,0 days 00:00:44.421000,0 days 01:00:37.585000,0 days 01:01:50.022000,0 days 01:02:34.443000,308.0,160.0,,289.0,False,SOFT,2.0,True,Alpine,0 days 01:00:04.088000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:27:34.839000,ALB,23,,1.0,1.0,0 days 00:25:21.967000,,,0 days 00:01:02.420000,0 days 00:00:37.149000,,0 days 00:26:57.700000,0 days 00:27:34.839000,285.0,169.0,208.0,248.0,False,INTERMEDIATE,1.0,True,Williams,0 days 00:25:21.967000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:29:37.905000,ALB,23,0 days 00:02:03.066000,2.0,1.0,,,0 days 00:00:34.008000,0 days 00:00:56.983000,0 days 00:00:32.075000,0 days 00:28:08.847000,0 days 00:29:05.830000,0 days 00:29:37.905000,305.0,172.0,208.0,274.0,True,INTERMEDIATE,2.0,True,Williams,0 days 00:27:34.839000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:31:51.741000,ALB,23,0 days 00:02:13.836000,3.0,1.0,,,0 days 00:00:34.201000,0 days 00:01:00.286000,0 days 00:00:39.349000,0 days 00:30:12.106000,0 days 00:31:12.392000,0 days 00:31:51.741000,302.0,144.0,212.0,274.0,False,INTERMEDIATE,3.0,True,Williams,0 days 00:29:37.905000,,12,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:33:54.229000,ALB,23,0 days 00:02:02.488000,4.0,1.0,,,0 days 00:00:33.533000,0 days 00:00:56.786000,0 days 00:00:32.169000,0 days 00:32:25.274000,0 days 00:33:22.060000,0 days 00:33:54.229000,309.0,168.0,206.0,289.0,True,INTERMEDIATE,4.0,True,Williams,0 days 00:31:51.741000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:36:10.498000,ALB,23,0 days 00:02:16.269000,5.0,1.0,,0 days 00:36:06.705000,0 days 00:00:35.956000,0 days 00:01:01.150000,0 days 00:00:39.163000,0 days 00:34:30.185000,0 days 00:35:31.335000,0 days 00:36:10.498000,283.0,157.0,,259.0,False,INTERMEDIATE,5.0,True,Williams,0 days 00:33:54.229000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:40:38.221000,ALB,23,,6.0,2.0,0 days 00:38:24.484000,,,0 days 00:01:03.965000,0 days 00:00:35.681000,,0 days 00:40:02.561000,0 days 00:40:38.451000,189.0,157.0,213.0,236.0,False,INTERMEDIATE,1.0,True,Williams,0 days 00:36:10.498000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:42:38.535000,ALB,23,0 days 00:02:00.314000,7.0,2.0,,,0 days 00:00:33.370000,0 days 00:00:55.436000,0 days 00:00:31.508000,0 days 00:41:11.591000,0 days 00:42:07.027000,0 days 00:42:38.535000,313.0,172.0,204.0,296.0,True,INTERMEDIATE,2.0,True,Williams,0 days 00:40:38.221000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:45:09.296000,ALB,23,0 days 00:02:30.761000,8.0,2.0,,0 days 00:45:05.508000,0 days 00:00:33.220000,0 days 00:01:02.024000,0 days 00:00:55.517000,0 days 00:43:11.755000,0 days 00:44:13.779000,0 days 00:45:09.296000,309.0,159.0,,305.0,False,INTERMEDIATE,3.0,True,Williams,0 days 00:42:38.535000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:28:25.172000,ZHO,24,,1.0,1.0,0 days 00:25:46.091000,,,0 days 00:01:08.523000,0 days 00:00:52.578000,,0 days 00:27:32.715000,0 days 00:28:25.245000,213.0,158.0,198.0,216.0,False,INTERMEDIATE,1.0,True,Alfa Romeo,0 days 00:25:46.091000,,1,,,,False,False,12,Belgian Grand Prix,2023
0 days 00:30:30.540000,ZHO,24,0 days 00:02:05.368000,2.0,1.0,,,0 days 00:00:34.522000,0 days 00:00:58.496000,0 days 00:00:32.350000,0 days 00:28:59.694000,0 days 00:29:58.190000,0 days 00:30:30.540000,303.0,169.0,205.0,279.0,True,INTERMEDIATE,2.0,True,Alfa Romeo,0 days 00:28:25.172000,,1,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:32:34.087000,ZHO,24,0 days 00:02:03.547000,3.0,1.0,,,0 days 00:00:33.888000,0 days 00:00:57.160000,0 days 00:00:32.499000,0 days 00:31:04.428000,0 days 00:32:01.588000,0 days 00:32:34.087000,310.0,165.0,204.0,290.0,True,INTERMEDIATE,3.0,True,Alfa Romeo,0 days 00:30:30.540000,,12,,,,False,True,12,Belgian Grand Prix,2023
0 days 00:34:58.720000,ZHO,24,0 days 00:02:24.633000,4.0,1.0,,0 days 00:34:54.941000,0 days 00:00:40.052000,0 days 00:01:01.013000,0 days 00:00:43.568000,0 days 00:33:14.139000,0 days 00:34:15.152000,0 days 00:34:58.720000,231.0,167.0,,244.0,False,INTERMEDIATE,4.0,True,Alfa Romeo,0 days 00:32:34.087000,,1,,,,False,False,12,Belgian Grand Prix,2023
