Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,EventName,Season
0 days 00:28:24.694000,GRO,8,0 days 00:01:28.446000,10.0,3.0,,,0 days 00:00:28.405000,0 days 00:00:35.843000,0 days 00:00:24.198000,0 days 00:27:24.653000,0 days 00:28:00.496000,0 days 00:28:24.694000,312.0,261.0,253.0,319.0,False,SOFT,4.0,True,Haas F1 Team,0 days 00:26:56.248000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:39:03.119000,GRO,8,,11.0,3.0,,0 days 00:30:10.740000,0 days 00:00:36.280000,0 days 00:00:45.957000,,0 days 00:29:00.985000,0 days 00:29:46.926000,,235.0,223.0,,250.0,False,SOFT,5.0,True,Haas F1 Team,0 days 00:28:24.694000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:40:55.032000,GRO,8,,12.0,4.0,0 days 00:39:03.095000,,,0 days 00:00:48.793000,0 days 00:00:30.927000,,0 days 00:40:24.134000,0 days 00:40:55.073000,208.0,205.0,259.0,265.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:39:03.119000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:42:22.554000,GRO,8,0 days 00:01:27.522000,13.0,4.0,,,0 days 00:00:28.065000,0 days 00:00:35.363000,0 days 00:00:24.094000,0 days 00:41:23.097000,0 days 00:41:58.460000,0 days 00:42:22.554000,312.0,263.0,254.0,320.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:40:55.032000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:44:16.042000,GRO,8,0 days 00:01:53.488000,14.0,4.0,,0 days 00:44:10.011000,0 days 00:00:34.728000,0 days 00:00:48.670000,0 days 00:00:30.090000,0 days 00:42:57.282000,0 days 00:43:45.952000,0 days 00:44:16.042000,222.0,202.0,,266.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:42:22.554000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:49:11.900000,GRO,8,,15.0,5.0,0 days 00:47:13.321000,,,0 days 00:00:50.679000,0 days 00:00:35.547000,,0 days 00:48:36.392000,0 days 00:49:11.941000,233.0,238.0,259.0,278.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:44:16.042000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:50:39.602000,GRO,8,0 days 00:01:27.702000,16.0,5.0,,,0 days 00:00:28.024000,0 days 00:00:35.462000,0 days 00:00:24.216000,0 days 00:49:39.924000,0 days 00:50:15.386000,0 days 00:50:39.602000,312.0,261.0,251.0,320.0,False,SOFT,2.0,True,Haas F1 Team,0 days 00:49:11.900000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:52:37.769000,GRO,8,0 days 00:01:58.167000,17.0,5.0,,0 days 00:52:31.785000,0 days 00:00:39.891000,0 days 00:00:47.364000,0 days 00:00:30.912000,0 days 00:51:19.493000,0 days 00:52:06.857000,0 days 00:52:37.769000,225.0,212.0,,255.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:50:39.602000,,1,,,,False,False,10,British Grand Prix,2018
0 days 01:05:33.499000,GRO,8,,18.0,6.0,0 days 01:03:46.494000,,,0 days 00:00:46.460000,0 days 00:00:29.178000,,0 days 01:05:04.329000,0 days 01:05:33.502000,250.0,220.0,258.0,275.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:52:37.769000,,1,,,,False,False,10,British Grand Prix,2018
0 days 01:07:00.954000,GRO,8,0 days 00:01:27.455000,19.0,6.0,,,0 days 00:00:28.015000,0 days 00:00:35.458000,0 days 00:00:23.982000,0 days 01:06:01.514000,0 days 01:06:36.972000,0 days 01:07:00.954000,309.0,264.0,255.0,319.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:05:33.499000,,1,,,,False,True,10,British Grand Prix,2018
0 days 01:09:01.820000,GRO,8,0 days 00:02:00.866000,20.0,6.0,,0 days 01:08:55.112000,0 days 00:00:41.342000,0 days 00:00:48.875000,0 days 00:00:30.649000,0 days 01:07:42.296000,0 days 01:08:31.171000,0 days 01:09:01.820000,237.0,203.0,,274.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:07:00.954000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:06:35.767000,LEC,16,,1.0,,0 days 00:04:45.019000,,,0 days 00:00:47.803000,0 days 00:00:29.703000,,0 days 00:06:06.064000,0 days 00:06:35.811000,257.0,237.0,256.0,214.0,False,nan,,True,Sauber,0 days 00:04:45.019000,,,,,,False,False,10,British Grand Prix,2018
0 days 00:12:55.767000,LEC,16,,2.0,1.0,,0 days 00:08:12.134000,0 days 00:00:28.237000,,,0 days 00:07:03.979000,,,307.0,,,,False,SOFT,1.0,True,Sauber,0 days 00:06:35.767000,,251,,,,False,False,10,British Grand Prix,2018
0 days 00:14:49.808000,LEC,16,,3.0,2.0,0 days 00:12:55.767000,,,0 days 00:00:47.793000,0 days 00:00:33.430000,,0 days 00:14:16.419000,0 days 00:14:49.901000,252.0,253.0,255.0,295.0,False,SOFT,1.0,True,Sauber,0 days 00:12:55.767000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:16:17.916000,LEC,16,0 days 00:01:28.108000,4.0,2.0,,,0 days 00:00:28.159000,0 days 00:00:35.657000,0 days 00:00:24.292000,0 days 00:15:17.967000,0 days 00:15:53.624000,0 days 00:16:17.916000,310.0,265.0,253.0,320.0,True,SOFT,2.0,True,Sauber,0 days 00:14:49.808000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:18:37.918000,LEC,16,0 days 00:02:20.002000,5.0,2.0,,,0 days 00:00:44.865000,0 days 00:01:00.994000,0 days 00:00:34.143000,0 days 00:17:02.781000,0 days 00:18:03.775000,0 days 00:18:37.918000,146.0,179.0,256.0,261.0,False,SOFT,3.0,True,Sauber,0 days 00:16:17.916000,,12,,,,False,True,10,British Grand Prix,2018
0 days 00:20:05.944000,LEC,16,0 days 00:01:28.026000,6.0,2.0,,,0 days 00:00:28.243000,0 days 00:00:35.468000,0 days 00:00:24.315000,0 days 00:19:06.161000,0 days 00:19:41.629000,0 days 00:20:05.944000,309.0,266.0,252.0,319.0,True,SOFT,4.0,True,Sauber,0 days 00:18:37.918000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:21:54.621000,LEC,16,0 days 00:01:48.677000,7.0,2.0,,0 days 00:21:48.731000,0 days 00:00:35.156000,0 days 00:00:46.427000,0 days 00:00:27.094000,0 days 00:20:41.100000,0 days 00:21:27.527000,0 days 00:21:54.621000,231.0,234.0,,288.0,False,SOFT,5.0,True,Sauber,0 days 00:20:05.944000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:25:57.976000,LEC,16,,8.0,3.0,0 days 00:24:05.774000,,,0 days 00:00:49.308000,0 days 00:00:31.316000,,0 days 00:25:26.703000,0 days 00:25:58.095000,282.0,227.0,256.0,218.0,False,SOFT,1.0,True,Sauber,0 days 00:21:54.621000,,12,,,,False,False,10,British Grand Prix,2018
0 days 00:27:25.938000,LEC,16,0 days 00:01:27.962000,9.0,3.0,,,0 days 00:00:28.142000,0 days 00:00:35.542000,0 days 00:00:24.278000,0 days 00:26:26.118000,0 days 00:27:01.660000,0 days 00:27:25.938000,306.0,264.0,252.0,317.0,True,SOFT,2.0,True,Sauber,0 days 00:25:57.976000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:29:18.759000,LEC,16,0 days 00:01:52.821000,10.0,3.0,,0 days 00:29:12.877000,0 days 00:00:36.715000,0 days 00:00:48.253000,0 days 00:00:27.853000,0 days 00:28:02.653000,0 days 00:28:50.906000,0 days 00:29:18.759000,263.0,225.0,,281.0,False,SOFT,3.0,True,Sauber,0 days 00:27:25.938000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:41:24.711000,LEC,16,,11.0,4.0,0 days 00:39:25.283000,,,0 days 00:00:51.570000,0 days 00:00:33.979000,,0 days 00:40:50.814000,0 days 00:41:24.763000,214.0,246.0,257.0,195.0,False,SOFT,3.0,False,Sauber,0 days 00:29:18.759000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:42:52.501000,LEC,16,0 days 00:01:27.790000,12.0,4.0,,,0 days 00:00:28.206000,0 days 00:00:35.450000,0 days 00:00:24.134000,0 days 00:41:52.917000,0 days 00:42:28.367000,0 days 00:42:52.501000,309.0,263.0,255.0,318.0,True,SOFT,4.0,False,Sauber,0 days 00:41:24.711000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:44:39.747000,LEC,16,0 days 00:01:47.246000,13.0,4.0,,0 days 00:44:33.574000,0 days 00:00:34.401000,0 days 00:00:45.371000,0 days 00:00:27.474000,0 days 00:43:26.902000,0 days 00:44:12.273000,0 days 00:44:39.747000,277.0,232.0,,290.0,False,SOFT,5.0,False,Sauber,0 days 00:42:52.501000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:49:06.216000,LEC,16,,14.0,5.0,0 days 00:47:10.321000,,,0 days 00:00:50.911000,0 days 00:00:33.824000,,0 days 00:48:32.395000,0 days 00:49:06.223000,266.0,189.0,256.0,251.0,False,SOFT,1.0,True,Sauber,0 days 00:44:39.747000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:50:34.135000,LEC,16,0 days 00:01:27.919000,15.0,5.0,,,0 days 00:00:28.032000,0 days 00:00:35.570000,0 days 00:00:24.317000,0 days 00:49:34.248000,0 days 00:50:09.818000,0 days 00:50:34.135000,309.0,264.0,253.0,319.0,False,SOFT,2.0,True,Sauber,0 days 00:49:06.216000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:52:34.817000,LEC,16,0 days 00:02:00.682000,16.0,5.0,,0 days 00:52:28.691000,0 days 00:00:39.439000,0 days 00:00:52.149000,0 days 00:00:29.094000,0 days 00:51:13.574000,0 days 00:52:05.723000,0 days 00:52:34.817000,191.0,215.0,,287.0,False,SOFT,3.0,True,Sauber,0 days 00:50:34.135000,,1,,,,False,False,10,British Grand Prix,2018
0 days 01:09:20.594000,LEC,16,,17.0,6.0,0 days 01:07:11.213000,,,0 days 00:00:54.783000,0 days 00:00:40.403000,,0 days 01:08:40.316000,0 days 01:09:20.598000,262.0,186.0,257.0,193.0,False,SOFT,1.0,True,Sauber,0 days 00:52:34.817000,,1,,,,False,False,10,British Grand Prix,2018
0 days 01:10:48.473000,LEC,16,0 days 00:01:27.879000,18.0,6.0,,,0 days 00:00:28.030000,0 days 00:00:35.606000,0 days 00:00:24.243000,0 days 01:09:48.624000,0 days 01:10:24.230000,0 days 01:10:48.473000,310.0,266.0,251.0,317.0,True,SOFT,2.0,True,Sauber,0 days 01:09:20.594000,,1,,,,False,True,10,British Grand Prix,2018
0 days 01:12:41.777000,LEC,16,0 days 00:01:53.304000,19.0,6.0,,0 days 01:12:35.285000,0 days 00:00:38.829000,0 days 00:00:43.356000,0 days 00:00:31.119000,0 days 01:11:27.302000,0 days 01:12:10.658000,0 days 01:12:41.777000,230.0,227.0,,278.0,False,SOFT,3.0,True,Sauber,0 days 01:10:48.473000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:14:42.842000,OCO,31,,1.0,1.0,0 days 00:13:00.870000,,,0 days 00:00:41.260000,0 days 00:00:31.165000,,0 days 00:14:11.696000,0 days 00:14:42.934000,286.0,246.0,255.0,306.0,False,SOFT,1.0,True,Force India,0 days 00:13:00.870000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:16:11.521000,OCO,31,0 days 00:01:28.679000,2.0,1.0,,,0 days 00:00:28.203000,0 days 00:00:36.190000,0 days 00:00:24.286000,0 days 00:15:11.045000,0 days 00:15:47.235000,0 days 00:16:11.521000,312.0,262.0,248.0,323.0,True,SOFT,2.0,True,Force India,0 days 00:14:42.842000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:18:25.802000,OCO,31,0 days 00:02:14.281000,3.0,1.0,,,0 days 00:00:38.774000,0 days 00:01:03.317000,0 days 00:00:32.190000,0 days 00:16:50.295000,0 days 00:17:53.612000,0 days 00:18:25.802000,179.0,192.0,254.0,170.0,False,SOFT,3.0,True,Force India,0 days 00:16:11.521000,,12,,,,False,True,10,British Grand Prix,2018
0 days 00:19:54.227000,OCO,31,0 days 00:01:28.425000,4.0,1.0,,,0 days 00:00:28.309000,0 days 00:00:35.787000,0 days 00:00:24.329000,0 days 00:18:54.111000,0 days 00:19:29.898000,0 days 00:19:54.227000,310.0,263.0,250.0,320.0,True,SOFT,4.0,True,Force India,0 days 00:18:25.802000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:21:34.828000,OCO,31,0 days 00:01:40.601000,5.0,1.0,,0 days 00:21:28.824000,0 days 00:00:31.659000,0 days 00:00:41.464000,0 days 00:00:27.478000,0 days 00:20:25.886000,0 days 00:21:07.350000,0 days 00:21:34.828000,279.0,239.0,,281.0,False,SOFT,5.0,True,Force India,0 days 00:19:54.227000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:26:20.649000,OCO,31,,6.0,2.0,0 days 00:24:25.604000,,,0 days 00:00:44.964000,0 days 00:00:40.253000,,0 days 00:25:40.421000,0 days 00:26:20.775000,297.0,238.0,258.0,303.0,False,SOFT,1.0,True,Force India,0 days 00:21:34.828000,,12,,,,False,False,10,British Grand Prix,2018
0 days 00:27:48.928000,OCO,31,0 days 00:01:28.279000,7.0,2.0,,,0 days 00:00:28.142000,0 days 00:00:35.809000,0 days 00:00:24.328000,0 days 00:26:48.791000,0 days 00:27:24.600000,0 days 00:27:48.928000,310.0,266.0,250.0,319.0,True,SOFT,2.0,True,Force India,0 days 00:26:20.649000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:29:39.872000,OCO,31,0 days 00:01:50.944000,8.0,2.0,,0 days 00:29:33.895000,0 days 00:00:35.070000,0 days 00:00:46.173000,0 days 00:00:29.701000,0 days 00:28:23.998000,0 days 00:29:10.171000,0 days 00:29:39.872000,213.0,239.0,,285.0,False,SOFT,3.0,True,Force India,0 days 00:27:48.928000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:40:26.043000,OCO,31,,9.0,3.0,0 days 00:38:49.174000,,,0 days 00:00:40.080000,0 days 00:00:26.131000,,0 days 00:39:59.912000,0 days 00:40:26.102000,292.0,246.0,258.0,304.0,False,SOFT,1.0,True,Force India,0 days 00:29:39.872000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:41:53.886000,OCO,31,0 days 00:01:27.843000,10.0,3.0,,,0 days 00:00:27.987000,0 days 00:00:35.751000,0 days 00:00:24.105000,0 days 00:40:54.030000,0 days 00:41:29.781000,0 days 00:41:53.886000,312.0,266.0,253.0,319.0,True,SOFT,2.0,True,Force India,0 days 00:40:26.043000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:43:33.281000,OCO,31,0 days 00:01:39.395000,11.0,3.0,,0 days 00:43:26.477000,0 days 00:00:31.530000,0 days 00:00:40.151000,0 days 00:00:27.714000,0 days 00:42:25.416000,0 days 00:43:05.567000,0 days 00:43:33.281000,286.0,245.0,,304.0,False,SOFT,3.0,True,Force India,0 days 00:41:53.886000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:48:37.996000,OCO,31,,12.0,4.0,0 days 00:46:58.649000,,,0 days 00:00:42.083000,0 days 00:00:28.367000,,0 days 00:48:09.644000,0 days 00:48:38.017000,267.0,245.0,258.0,303.0,False,SOFT,1.0,True,Force India,0 days 00:43:33.281000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:50:06.111000,OCO,31,0 days 00:01:28.115000,13.0,4.0,,,0 days 00:00:28.199000,0 days 00:00:35.716000,0 days 00:00:24.200000,0 days 00:49:06.195000,0 days 00:49:41.911000,0 days 00:50:06.111000,309.0,265.0,248.0,317.0,False,SOFT,2.0,True,Force India,0 days 00:48:37.996000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:52:04.149000,OCO,31,0 days 00:01:58.038000,14.0,4.0,,0 days 00:51:58.157000,0 days 00:00:34.852000,0 days 00:00:48.088000,0 days 00:00:35.098000,0 days 00:50:40.963000,0 days 00:51:29.051000,0 days 00:52:04.149000,225.0,188.0,,196.0,False,SOFT,3.0,True,Force India,0 days 00:50:06.111000,,1,,,,False,False,10,British Grand Prix,2018
0 days 01:00:38.259000,OCO,31,,15.0,5.0,0 days 00:58:58.158000,,,0 days 00:00:42.450000,0 days 00:00:27.992000,,0 days 01:00:10.276000,0 days 01:00:38.277000,258.0,237.0,258.0,303.0,False,SOFT,4.0,False,Force India,0 days 00:52:04.149000,,1,,,,False,False,10,British Grand Prix,2018
0 days 01:02:07.027000,OCO,31,0 days 00:01:28.768000,16.0,5.0,,,0 days 00:00:28.485000,0 days 00:00:36.010000,0 days 00:00:24.273000,0 days 01:01:06.744000,0 days 01:01:42.754000,0 days 01:02:07.027000,308.0,264.0,249.0,316.0,True,SOFT,5.0,False,Force India,0 days 01:00:38.259000,,1,,,,False,True,10,British Grand Prix,2018
0 days 01:03:47.438000,OCO,31,0 days 00:01:40.411000,17.0,5.0,,0 days 01:03:41.448000,0 days 00:00:32.212000,0 days 00:00:41.207000,0 days 00:00:26.992000,0 days 01:02:39.239000,0 days 01:03:20.446000,0 days 01:03:47.438000,264.0,243.0,,303.0,False,SOFT,6.0,False,Force India,0 days 01:02:07.027000,,1,,,,False,False,10,British Grand Prix,2018
0 days 01:08:50.994000,OCO,31,,18.0,6.0,0 days 01:07:12.370000,,,0 days 00:00:41.483000,0 days 00:00:27.339000,,0 days 01:08:23.655000,0 days 01:08:51.017000,275.0,248.0,258.0,303.0,False,SOFT,1.0,True,Force India,0 days 01:03:47.438000,,1,,,,False,False,10,British Grand Prix,2018
0 days 01:10:19.188000,OCO,31,0 days 00:01:28.194000,19.0,6.0,,,0 days 00:00:28.143000,0 days 00:00:35.833000,0 days 00:00:24.218000,0 days 01:09:19.137000,0 days 01:09:54.970000,0 days 01:10:19.188000,309.0,267.0,249.0,317.0,True,SOFT,2.0,True,Force India,0 days 01:08:50.994000,,1,,,,False,True,10,British Grand Prix,2018
0 days 01:12:19.077000,OCO,31,0 days 00:01:59.889000,20.0,6.0,,0 days 01:12:12.657000,0 days 00:00:35.116000,0 days 00:00:51.066000,0 days 00:00:33.707000,0 days 01:10:54.304000,0 days 01:11:45.370000,0 days 01:12:19.077000,222.0,196.0,,224.0,False,SOFT,3.0,True,Force India,0 days 01:10:19.188000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:15:58.411000,HUL,27,,1.0,1.0,0 days 00:14:12.286000,,,0 days 00:00:45.043000,0 days 00:00:29.647000,,0 days 00:15:28.767000,0 days 00:15:58.537000,222.0,229.0,252.0,286.0,False,SOFT,1.0,True,Renault,0 days 00:14:12.286000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:17:26.955000,HUL,27,0 days 00:01:28.544000,2.0,1.0,,,0 days 00:00:28.334000,0 days 00:00:35.911000,0 days 00:00:24.299000,0 days 00:16:26.745000,0 days 00:17:02.656000,0 days 00:17:26.955000,308.0,261.0,250.0,314.0,True,SOFT,2.0,True,Renault,0 days 00:15:58.411000,,12,,,,False,True,10,British Grand Prix,2018
0 days 00:19:20.659000,HUL,27,0 days 00:01:53.704000,3.0,1.0,,0 days 00:19:14.674000,0 days 00:00:39.119000,0 days 00:00:46.791000,0 days 00:00:27.794000,0 days 00:18:06.074000,0 days 00:18:52.865000,0 days 00:19:20.659000,197.0,224.0,,283.0,False,SOFT,3.0,True,Renault,0 days 00:17:26.955000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:26:49.405000,HUL,27,,4.0,2.0,0 days 00:24:57.202000,,,0 days 00:00:47.275000,0 days 00:00:33.320000,,0 days 00:26:16.109000,0 days 00:26:49.506000,232.0,220.0,255.0,292.0,False,SOFT,1.0,True,Renault,0 days 00:19:20.659000,,12,,,,False,False,10,British Grand Prix,2018
0 days 00:28:17.422000,HUL,27,0 days 00:01:28.017000,5.0,2.0,,,0 days 00:00:28.158000,0 days 00:00:35.731000,0 days 00:00:24.128000,0 days 00:27:17.563000,0 days 00:27:53.294000,0 days 00:28:17.422000,310.0,260.0,250.0,315.0,True,SOFT,2.0,True,Renault,0 days 00:26:49.405000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:30:06.961000,HUL,27,0 days 00:01:49.539000,6.0,2.0,,0 days 00:30:00.942000,0 days 00:00:36.750000,0 days 00:00:44.701000,0 days 00:00:28.088000,0 days 00:28:54.172000,0 days 00:29:38.873000,0 days 00:30:06.961000,242.0,224.0,,272.0,False,SOFT,3.0,True,Renault,0 days 00:28:17.422000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:40:47.849000,HUL,27,,7.0,3.0,0 days 00:38:57.642000,,,0 days 00:00:47.791000,0 days 00:00:30.650000,,0 days 00:40:17.243000,0 days 00:40:47.886000,245.0,216.0,253.0,285.0,False,SOFT,1.0,True,Renault,0 days 00:30:06.961000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:42:15.750000,HUL,27,0 days 00:01:27.901000,8.0,3.0,,,0 days 00:00:28.215000,0 days 00:00:35.673000,0 days 00:00:24.013000,0 days 00:41:16.064000,0 days 00:41:51.737000,0 days 00:42:15.750000,307.0,260.0,252.0,315.0,True,SOFT,2.0,True,Renault,0 days 00:40:47.849000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:44:00.666000,HUL,27,0 days 00:01:44.916000,9.0,3.0,,0 days 00:43:54.666000,0 days 00:00:35.860000,0 days 00:00:41.877000,0 days 00:00:27.179000,0 days 00:42:51.610000,0 days 00:43:33.487000,0 days 00:44:00.666000,256.0,229.0,,280.0,False,SOFT,3.0,True,Renault,0 days 00:42:15.750000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:49:38.967000,HUL,27,,10.0,4.0,0 days 00:47:46.951000,,,0 days 00:00:49.060000,0 days 00:00:30.247000,,0 days 00:49:08.723000,0 days 00:49:38.975000,241.0,199.0,253.0,277.0,False,SOFT,1.0,True,Renault,0 days 00:44:00.666000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:51:07.107000,HUL,27,0 days 00:01:28.140000,11.0,4.0,,,0 days 00:00:28.240000,0 days 00:00:35.861000,0 days 00:00:24.039000,0 days 00:50:07.207000,0 days 00:50:43.068000,0 days 00:51:07.107000,308.0,261.0,251.0,316.0,False,SOFT,2.0,True,Renault,0 days 00:49:38.967000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:53:00.349000,HUL,27,,12.0,4.0,,0 days 00:53:00.349000,0 days 00:00:37.511000,0 days 00:00:49.197000,,0 days 00:51:44.641000,0 days 00:52:33.832000,,218.0,205.0,,216.0,False,SOFT,3.0,True,Renault,0 days 00:51:07.107000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:15:00.568000,PER,11,,1.0,1.0,0 days 00:13:03.007000,,,0 days 00:00:43.407000,0 days 00:00:41.996000,,0 days 00:14:18.605000,0 days 00:15:00.686000,274.0,242.0,250.0,296.0,False,SOFT,1.0,True,Force India,0 days 00:13:03.007000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:16:29.404000,PER,11,0 days 00:01:28.836000,2.0,1.0,,,0 days 00:00:28.224000,0 days 00:00:36.186000,0 days 00:00:24.426000,0 days 00:15:28.792000,0 days 00:16:04.978000,0 days 00:16:29.404000,314.0,262.0,248.0,322.0,True,SOFT,2.0,True,Force India,0 days 00:15:00.568000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:18:44.643000,PER,11,0 days 00:02:15.239000,3.0,1.0,,,0 days 00:00:41.236000,0 days 00:00:56.036000,0 days 00:00:37.967000,0 days 00:17:10.640000,0 days 00:18:06.676000,0 days 00:18:44.643000,214.0,177.0,253.0,275.0,False,SOFT,3.0,True,Force India,0 days 00:16:29.404000,,12,,,,False,True,10,British Grand Prix,2018
0 days 00:20:13.117000,PER,11,0 days 00:01:28.474000,4.0,1.0,,,0 days 00:00:28.110000,0 days 00:00:35.918000,0 days 00:00:24.446000,0 days 00:19:12.753000,0 days 00:19:48.671000,0 days 00:20:13.117000,311.0,265.0,248.0,317.0,True,SOFT,4.0,True,Force India,0 days 00:18:44.643000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:22:03.194000,PER,11,0 days 00:01:50.077000,5.0,1.0,,0 days 00:21:56.685000,0 days 00:00:38.376000,0 days 00:00:42.891000,0 days 00:00:28.810000,0 days 00:20:51.493000,0 days 00:21:34.384000,0 days 00:22:03.194000,217.0,248.0,,303.0,False,SOFT,5.0,True,Force India,0 days 00:20:13.117000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:26:42.464000,PER,11,,6.0,2.0,0 days 00:25:01.453000,,,0 days 00:00:41.755000,0 days 00:00:28.984000,,0 days 00:26:13.506000,0 days 00:26:42.568000,293.0,241.0,256.0,303.0,False,SOFT,1.0,True,Force India,0 days 00:22:03.194000,,12,,,,False,False,10,British Grand Prix,2018
0 days 00:28:10.674000,PER,11,0 days 00:01:28.210000,7.0,2.0,,,0 days 00:00:28.084000,0 days 00:00:35.822000,0 days 00:00:24.304000,0 days 00:27:10.548000,0 days 00:27:46.370000,0 days 00:28:10.674000,313.0,265.0,249.0,317.0,True,SOFT,2.0,True,Force India,0 days 00:26:42.464000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:30:04.333000,PER,11,0 days 00:01:53.659000,8.0,2.0,,0 days 00:29:58.333000,0 days 00:00:38.766000,0 days 00:00:46.465000,0 days 00:00:28.428000,0 days 00:28:49.440000,0 days 00:29:35.905000,0 days 00:30:04.333000,261.0,217.0,,294.0,False,SOFT,3.0,True,Force India,0 days 00:28:10.674000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:38:24.737000,PER,11,,9.0,3.0,0 days 00:36:45.128000,,,0 days 00:00:40.992000,0 days 00:00:28.337000,,0 days 00:37:56.419000,0 days 00:38:24.779000,300.0,239.0,258.0,305.0,False,SOFT,1.0,True,Force India,0 days 00:30:04.333000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:39:52.665000,PER,11,0 days 00:01:27.928000,10.0,3.0,,,0 days 00:00:27.953000,0 days 00:00:35.803000,0 days 00:00:24.172000,0 days 00:38:52.690000,0 days 00:39:28.493000,0 days 00:39:52.665000,310.0,264.0,251.0,316.0,True,SOFT,2.0,True,Force India,0 days 00:38:24.737000,,1,,,,False,True,10,British Grand Prix,2018
0 days 00:41:48.310000,PER,11,0 days 00:01:55.645000,11.0,3.0,,0 days 00:41:42.313000,0 days 00:00:37.327000,0 days 00:00:49.842000,0 days 00:00:28.476000,0 days 00:40:29.992000,0 days 00:41:19.834000,0 days 00:41:48.310000,252.0,236.0,,286.0,False,SOFT,3.0,True,Force India,0 days 00:39:52.665000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:48:57.055000,PER,11,,12.0,4.0,0 days 00:47:17.213000,,,0 days 00:00:42.393000,0 days 00:00:28.919000,,0 days 00:48:28.141000,0 days 00:48:57.081000,285.0,241.0,257.0,304.0,False,SOFT,1.0,True,Force India,0 days 00:41:48.310000,,1,,,,False,False,10,British Grand Prix,2018
0 days 00:50:25.120000,PER,11,0 days 00:01:28.065000,13.0,4.0,,,0 days 00:00:28.046000,0 days 00:00:35.804000,0 days 00:00:24.215000,0 days 00:49:25.101000,0 days 00:50:00.905000,0 days 00:50:25.120000,311.0,265.0,248.0,318.0,False,SOFT,2.0,True,Force India,0 days 00:48:57.055000,,1,,,,False,True,10,British Grand Prix,2018
